position_x,position_y,frame
3886,2298,005075
3944,2346,005075
4052,2392,005075
3190,2890,005075
3188,2558,005075
3176,2336,005075
3288,2412,005075
3346,2310,005075
3632,2370,005075
3622,2470,005075
3852,2382,005075
3794,2434,005075
3476,2424,005075
3388,2450,005075
3114,2460,005075
3142,2616,005075
3236,2620,005075
3316,2602,005075
3382,2592,005075
3500,2540,005075
3784,2524,005075
3706,2596,005075
3632,2612,005075
3888,2590,005075
3766,2654,005075
3544,2650,005075
3372,2722,005075
3108,2748,005075
3180,2772,005075
3256,2804,005075
3306,2874,005075
3386,2854,005075
3500,2802,005075
3566,2782,005075
3688,2830,005075
3772,2768,005075
3996,2688,005075
3896,2808,005075
4008,2892,005075
3696,2948,005075
3980,3000,005075
3466,2946,005075
3264,2930,005075
3086,2916,005075
3182,3016,005075
3358,2994,005075
3328,3044,005075
3560,2990,005075
3626,3058,005075
3722,3060,005075
3918,3062,005075
3796,2868,005075
3864,3986,005075
3968,4096,005075
3802,3712,005075
3654,3808,005075
3632,3840,005075
3554,3930,005075
3724,3654,005075
3646,3662,005075
3750,3952,005075
3218,3874,005075
3794,3864,005075
4066,3630,005075
3550,3732,005075
3882,3870,005075
4020,3802,005075
3618,3886,005075
3944,3724,005075
3462,3896,005075
3326,3928,005075
3586,4018,005075
3702,3770,005075
3322,4044,005075
3100,3890,005075
3970,3962,005075
4054,3948,005075
3232,3982,005075
3174,3988,005075
3492,3974,005075
3998,3496,005075
3802,3356,005075
3948,3078,005075
3896,3120,005075
3898,3274,005075
3906,3594,005075
3830,3486,005075
3704,3100,005075
3794,3156,005075
3750,3400,005075
3762,3554,005075
3488,3776,005075
3406,3790,005075
3282,3810,005075
3092,3848,005075
3108,3752,005075
3296,3636,005075
3554,3596,005075
3650,3518,005075
3716,3494,005075
3684,3302,005075
3546,3182,005075
3450,3132,005075
3354,3138,005075
3426,3270,005075
3598,3360,005075
3512,3086,005075
3548,3422,005075
3494,3548,005075
3480,3494,005075
3436,3468,005075
3412,3658,005075
3334,3720,005075
3222,3578,005075
3072,3660,005075
3290,3304,005075
3554,3250,005075
3190,3640,005075
3340,3466,005075
3296,3544,005075
3234,3476,005075
3408,3360,005075
3470,3332,005075
3636,3210,005075
3170,3130,005075
3240,3210,005075
3118,3330,005075
3116,3422,005075
3078,3138,005075
4096,3248,005075
4048,3258,005075
3072,3234,005075
3140,3284,005075
1196,1032,005110
1126,1052,005110
1336,1066,005110
1290,1170,005110
1388,1134,005110
1502,1164,005110
1614,1040,005110
1750,1048,005110
1836,1062,005110
1940,1040,005110
2048,1024,005110
2044,1116,005110
1848,1184,005110
1634,1144,005110
1608,1234,005110
1534,1290,005110
1358,1344,005110
1448,1378,005110
2008,1276,005110
1888,1300,005110
1782,1366,005110
1804,1264,005110
2018,1344,005110
1928,1380,005110
2048,1424,005110
1898,1554,005110
1752,1552,005110
1676,1468,005110
1596,1448,005110
1490,1448,005110
1392,1506,005110
1280,1452,005110
1058,1474,005110
1138,1742,005110
1400,1670,005110
1598,1520,005110
1532,1576,005110
1630,1600,005110
1640,1742,005110
1576,1812,005110
1402,1850,005110
1338,1718,005110
1884,1718,005110
1836,1714,005110
2048,1732,005110
1938,1804,005110
2000,1956,005110
1848,1908,005110
1618,1930,005110
1270,2048,005110
1182,1952,005110
1046,1924,005110
1882,2046,005110
1752,2048,005110
2048,1208,005110
1864,2636,005110
1794,2718,005110
1370,3006,005110
1090,2750,005110
1430,2998,005110
1940,3070,005110
1808,3052,005110
1568,3072,005110
1494,3060,005110
1102,3010,005110
1268,3030,005110
1202,3062,005110
1026,2960,005110
1330,2864,005110
1108,2680,005110
1732,3046,005110
1036,2838,005110
1098,2870,005110
1178,2928,005110
1208,2748,005110
1806,2938,005110
2024,2738,005110
2016,2630,005110
1874,2768,005110
1916,2686,005110
1530,2902,005110
1708,2832,005110
1262,2896,005110
1998,2850,005110
1916,2868,005110
1676,2748,005110
1492,2818,005110
1432,2760,005110
1584,2772,005110
1294,2666,005110
1210,2582,005110
1504,2606,005110
1424,2588,005110
1930,2452,005110
1216,2488,005110
1588,2538,005110
2048,2430,005110
1648,2604,005110
1710,2626,005110
1828,2548,005110
1938,2374,005110
1866,2314,005110
1692,2414,005110
1788,2330,005110
1996,2462,005110
1856,2112,005110
1922,2056,005110
1768,2182,005110
1664,2182,005110
1682,2284,005110
1572,2298,005110
1514,2250,005110
1626,2432,005110
1516,2450,005110
1472,2364,005110
1372,2238,005110
1234,2244,005110
1252,2072,005110
1082,2094,005110
1150,2370,005110
1254,2376,005110
1032,2368,005110
1630,2876,005110
1344,2692,005110
1312,2748,005110
1528,2694,005110
1358,2594,005110
1962,2244,005110
2048,2550,005110
1812,2448,005110
1948,2934,005110
1798,2876,005110
1638,3032,005110
1888,3044,005110
1860,2988,005110
1812,2812,005110
1888,2942,005110
1114,2524,005110
1348,3332,005110
1100,3280,005110
1188,3296,005110
1332,3170,005110
1276,3196,005110
1116,3136,005110
1130,3076,005110
1396,3128,005110
1420,3228,005110
1484,3218,005110
1080,3416,005110
1132,3404,005110
1236,3388,005110
1150,3486,005110
1158,3646,005110
1230,3506,005110
1142,3552,005110
1270,3438,005110
1404,3472,005110
1362,3426,005110
1336,3572,005110
1316,3664,005110
1292,3744,005110
1080,3770,005110
1216,3774,005110
1420,3582,005110
1156,3804,005110
1114,3896,005110
1358,3784,005110
1260,3876,005110
1336,3972,005110
1522,3608,005110
1506,3682,005110
1560,3418,005110
1482,3318,005110
1588,3282,005110
1700,3438,005110
1754,3494,005110
1794,3210,005110
1858,3186,005110
1952,3306,005110
2040,3296,005110
2016,3180,005110
1700,3284,005110
1668,3222,005110
1766,3340,005110
1812,3404,005110
1660,3500,005110
1520,3916,005110
1630,3660,005110
1570,3550,005110
1834,3638,005110
1672,3586,005110
1908,3494,005110
1850,3564,005110
1946,3610,005110
1480,3450,005110
1708,3756,005110
1780,3688,005110
1470,3780,005110
2006,3752,005110
1868,3942,005110
1954,3974,005110
1582,3966,005110
1616,3768,005110
1258,4086,005110
1864,3784,005110
1682,3948,005110
1448,3950,005110
1912,3876,005110
1048,3684,005110
1634,3848,005110
1560,3846,005110
1762,4068,005110
1756,3930,005110
1570,3172,005110
1718,3144,005110
1778,3114,005110
1926,3120,005110
1662,4030,005110
1472,4052,005110
2014,3918,005110
2022,3516,005110
1538,3104,005110
1588,4100,005110
1246,3558,005110
1384,3720,005110
1274,3976,005110
1226,4030,005110
1152,4066,005110
1284,3086,005110
1038,3544,005110
1024,3256,005110
2032,3824,005110
2544,1984,005110
3058,2008,005110
3034,1888,005110
2826,1928,005110
2946,1512,005110
2924,1862,005110
2924,1700,005110
2814,1794,005110
2880,1564,005110
2650,1894,005110
2708,1730,005110
2914,2048,005110
3002,1630,005110
2300,1914,005110
2132,1872,005110
2486,1940,005110
2210,1892,005110
2220,1780,005110
2546,1850,005110
2344,1530,005110
2268,1468,005110
2466,1722,005110
2584,1684,005110
2142,1686,005110
2060,1758,005110
2236,2004,005110
2376,2012,005110
2454,2048,005110
3032,1272,005110
2976,1168,005110
2574,1582,005110
2306,1642,005110
2874,1410,005110
2884,1276,005110
2810,1108,005110
2748,1228,005110
2708,1352,005110
2560,1402,005110
2168,1460,005110
2172,1302,005110
2670,1192,005110
2674,1078,005110
2566,1038,005110
2584,1150,005110
2436,1058,005110
2408,1154,005110
2308,1122,005110
2226,1184,005110
2130,1170,005110
2058,1180,005110
2052,1262,005110
2058,1318,005110
2054,1396,005110
2262,1328,005110
2352,1434,005110
2196,1056,005110
2080,1090,005110
2354,1024,005110
2746,1030,005110
2074,2028,005110
3072,2900,005110
3072,3030,005110
2994,2922,005110
2970,3012,005110
2852,2970,005110
2780,2952,005110
2640,2992,005110
2540,2912,005110
2424,2932,005110
2232,2762,005110
2414,3060,005110
2098,3018,005110
2316,3028,005110
2220,2964,005110
2184,2866,005110
2332,2884,005110
2374,2824,005110
2842,2802,005110
2412,2752,005110
2962,2836,005110
2610,2788,005110
2716,2756,005110
3072,2746,005110
3008,2698,005110
2852,2688,005110
2724,2682,005110
2630,2636,005110
2936,2686,005110
2722,2620,005110
2518,2682,005110
2638,2552,005110
3050,2478,005110
2886,2572,005110
2932,2466,005110
2988,2526,005110
2998,2382,005110
2784,2552,005110
2478,3014,005110
2178,2928,005110
2314,2722,005110
2524,2786,005110
2496,2832,005110
2462,2880,005110
2682,2846,005110
2752,2846,005110
3072,2594,005110
2162,2708,005110
2048,2710,005110
2170,2610,005110
2076,2614,005110
2100,2540,005110
2146,2542,005110
2210,2546,005110
2284,2660,005110
2428,2612,005110
2546,2600,005110
2320,2566,005110
2548,2524,005110
2466,2518,005110
2364,2484,005110
2804,2452,005110
3060,2312,005110
2958,2332,005110
2896,2322,005110
2796,2320,005110
2674,2336,005110
2620,2354,005110
2576,2398,005110
2402,2410,005110
2386,2332,005110
2146,2408,005110
2066,2378,005110
3070,2196,005110
2978,2190,005110
2940,2068,005110
2876,2158,005110
2842,2216,005110
2712,2140,005110
2614,2118,005110
2574,2212,005110
2340,2264,005110
2260,2284,005110
2474,2196,005110
2554,2048,005110
2466,2092,005110
2398,2054,005110
2348,2106,005110
2260,2048,005110
2166,2090,005110
2096,2048,005110
2128,2280,005110
2742,3046,005110
2836,3730,005110
2890,3716,005110
2866,3860,005110
3072,4034,005110
2232,3714,005110
3010,3986,005110
2986,4096,005110
2922,3994,005110
2962,3820,005110
2922,4070,005110
2996,3888,005110
3072,3846,005110
2810,3908,005110
2704,3928,005110
2774,3996,005110
2094,3722,005110
2528,3702,005110
2626,3840,005110
2542,3810,005110
2558,3984,005110
2696,4090,005110
2474,4028,005110
2330,4028,005110
2328,3868,005110
2152,3614,005110
2394,3738,005110
2352,4090,005110
2548,3638,005110
2270,3890,005110
2640,3700,005110
2210,3996,005110
2168,3840,005110
2778,3756,005110
2104,3866,005110
2470,3788,005110
2974,3696,005110
3030,3644,005110
3020,3506,005110
2970,3566,005110
2894,3540,005110
2804,3504,005110
2494,3528,005110
2652,3496,005110
2580,3482,005110
2434,3624,005110
3040,3248,005110
2358,3590,005110
2286,3566,005110
2224,3532,005110
2270,3480,005110
3040,3168,005110
2954,3340,005110
3024,3380,005110
2860,3130,005110
2784,3214,005110
2818,3302,005110
2692,3586,005110
2774,3658,005110
2686,3390,005110
2770,3372,005110
2584,3362,005110
2504,3332,005110
2434,3270,005110
2412,3150,005110
2668,3272,005110
2376,3320,005110
2452,3418,005110
2326,3368,005110
2288,3238,005110
2266,3360,005110
2574,3236,005110
2240,3192,005110
2132,3420,005110
2130,3342,005110
2098,3256,005110
2134,3124,005110
2312,3072,005110
2746,3076,005110
2900,3443,005110
2948,3455,005110
2068,4030,005110
2890,3244,005110
3774,1178,005110
3754,1308,005110
3122,1192,005110
3144,1428,005110
3088,1532,005110
3632,1460,005110
3390,1480,005110
3270,1586,005110
3430,1630,005110
3886,1724,005110
3746,1834,005110
3574,1800,005110
3424,1728,005110
3132,1772,005110
3316,1824,005110
3400,1888,005110
3494,1838,005110
3702,1900,005110
3684,1786,005110
3708,1716,005110
3614,1666,005110
3360,2006,005110
3672,2016,005110
3854,2048,005110
3772,2044,005110
3084,2036,005110
3102,1916,005110
3442,1048,005110
3094,2118,005110
3120,2062,005110
3148,2180,005110
3364,2178,005110
3238,2252,005110
3106,2338,005110
3134,2256,005110
3198,2334,005110
3356,2308,005110
3288,2414,005110
3122,2458,005110
3196,2566,005110
3094,2630,005110
3160,2622,005110
3254,2640,005110
3320,2618,005110
3404,2580,005110
3380,2452,005110
3488,2430,005110
3506,2112,005110
3540,2276,005110
3542,2182,005110
3634,2176,005110
3722,2106,005110
3902,2146,005110
4006,2144,005110
3812,2244,005110
3694,2260,005110
3892,2286,005110
4010,2248,005110
3936,2338,005110
4058,2328,005110
4026,2402,005110
4072,2462,005110
3814,2380,005110
3706,2354,005110
3592,2426,005110
3798,2438,005110
3694,2616,005110
3792,2530,005110
3774,2656,005110
3902,2580,005110
3978,2668,005110
4036,2902,005110
3874,2834,005110
3772,2770,005110
3568,2650,005110
3678,2836,005110
3976,2986,005110
3908,3046,005110
3570,2792,005110
3486,2806,005110
3668,2980,005110
3726,3046,005110
4096,2570,005110
3620,2610,005110
3544,2562,005110
3184,2754,005110
3110,2722,005110
3104,2910,005110
3256,2920,005110
3204,2878,005110
3368,2740,005110
3240,2804,005110
3386,2854,005110
3316,2898,005110
3478,2926,005110
3352,2980,005110
3558,2976,005110
3216,3000,005110
3124,2998,005110
3636,3032,005110
3484,2566,005110
3474,3032,005110
4076,4006,005110
3598,3900,005110
3640,3838,005110
3194,4044,005110
3324,3732,005110
3202,3814,005110
3106,3956,005110
3182,3876,005110
3284,3972,005110
3312,3826,005110
3392,3784,005110
3732,3670,005110
4028,3788,005110
3502,3760,005110
3446,3922,005110
3728,3786,005110
4096,4096,005110
4036,3986,005110
3938,3942,005110
3862,3984,005110
3754,3930,005110
3812,3852,005110
3894,3890,005110
3596,4010,005110
3536,3898,005110
3294,4054,005110
3360,3948,005110
3126,3760,005110
3554,3734,005110
3638,3682,005110
3926,3706,005110
4080,3624,005110
3652,3788,005110
3902,3560,005110
3994,3500,005110
3818,3476,005110
3790,3576,005110
3718,3478,005110
3774,3412,005110
3796,3336,005110
3646,3522,005110
3558,3473,005110
3552,3580,005110
3478,3574,005110
3444,3676,005110
3406,3612,005110
3306,3640,005110
3212,3632,005110
3090,3680,005110
3312,3542,005110
3190,3586,005110
3208,3478,005110
3330,3470,005110
3418,3484,005110
3482,3472,005110
3396,3366,005110
3138,3400,005110
3120,3334,005110
3220,3388,005110
3810,3712,005110
4036,3254,005110
4096,3234,005110
3930,3232,005110
3948,3072,005110
3902,3102,005110
3814,3156,005110
3734,3098,005110
3714,3270,005110
3604,3328,005110
3538,3398,005110
3478,3312,005110
3646,3200,005110
3632,3084,005110
3542,3180,005110
3516,3084,005110
3456,3136,005110
3544,3246,005110
3392,3072,005110
3356,3142,005110
3424,3244,005110
3328,3300,005110
3206,3216,005110
3168,3284,005110
3196,3136,005110
3112,3110,005110
3084,3222,005110
3104,3540,005110
1126,1056,005145
1176,1040,005145
1230,1060,005145
1286,1164,005145
1320,1048,005145
1384,1132,005145
1498,1132,005145
1666,1084,005145
1748,1038,005145
1846,1066,005145
2048,1034,005145
2048,1102,005145
2044,1164,005145
1836,1168,005145
1952,1232,005145
1874,1310,005145
1772,1354,005145
1780,1270,005145
1644,1164,005145
1610,1252,005145
1526,1290,005145
1442,1354,005145
1376,1350,005145
1298,1440,005145
1384,1502,005145
1488,1466,005145
1562,1446,005145
1704,1474,005145
1588,1520,005145
1606,1612,005145
1514,1604,005145
1406,1670,005145
1166,1718,005145
1868,1566,005145
2048,1426,005145
2012,1360,005145
1988,1280,005145
1920,1376,005145
1936,1802,005145
1894,1704,005145
1802,1512,005145
1064,1462,005145
1330,1750,005145
1652,1732,005145
1606,1820,005145
1402,1858,005145
2048,1722,005145
1176,1954,005145
1058,1918,005145
1596,1936,005145
1992,1958,005145
1830,1908,005145
1272,2048,005145
1894,2048,005145
1736,1576,005145
1956,1084,005145
1192,3072,005145
1110,3012,005145
2048,2928,005145
1778,3054,005145
1918,2876,005145
1718,3010,005145
1800,2890,005145
1566,3072,005145
1496,3046,005145
1428,2994,005145
1334,3060,005145
1252,3006,005145
1078,2908,005145
1514,2894,005145
1318,2862,005145
1248,2880,005145
1172,2956,005145
1024,2948,005145
1628,2880,005145
1024,2820,005145
1090,2752,005145
1698,2812,005145
1690,2738,005145
1582,2742,005145
1218,2752,005145
1104,2690,005145
1146,2602,005145
1098,2522,005145
1448,2760,005145
1500,2812,005145
1272,2656,005145
1200,2496,005145
1164,2350,005145
1032,2408,005145
1518,2612,005145
1412,2574,005145
1666,2612,005145
1672,2664,005145
1348,2688,005145
1302,2744,005145
1794,2688,005145
1904,2770,005145
2036,2742,005145
2028,2664,005145
1900,2714,005145
1878,2628,005145
1846,2560,005145
1260,2396,005145
1222,2246,005145
1586,2530,005145
1526,2472,005145
1466,2356,005145
1608,2424,005145
1704,2414,005145
1822,2454,005145
1928,2450,005145
1986,2490,005145
1998,2372,005145
1374,2230,005145
1094,2094,005145
1268,2088,005145
1512,2240,005145
1562,2286,005145
1648,2202,005145
1658,2294,005145
1772,2330,005145
1850,2338,005145
1922,2258,005145
1776,2204,005145
1938,2118,005145
1858,2124,005145
1092,3148,005145
1286,3218,005145
1414,3232,005145
1410,3140,005145
1506,3252,005145
1612,3308,005145
1652,3210,005145
1580,3156,005145
1794,3158,005145
1864,3144,005145
1922,3150,005145
1750,3358,005145
1770,3292,005145
1934,3326,005145
2010,3178,005145
1998,3262,005145
1138,3344,005145
1316,3092,005145
1554,3100,005145
1098,3296,005145
1236,3390,005145
1342,3326,005145
1178,3574,005145
1280,3524,005145
1378,3486,005145
1374,3384,005145
1460,3356,005145
1548,3410,005145
1484,3458,005145
1588,3554,005145
1666,3404,005145
