"epi_id","colectado","enviado","pais","estado","dias_hasta_el_envio"
"EPI_ISL_3277590",2021-07-27,2021-08-08,"Mexico","Mexico City",12
"EPI_ISL_3371427",2021-07-23,2021-08-12,"Mexico","Mexico City",20
"EPI_ISL_3277591",2021-07-26,2021-08-08,"Mexico","Mexico City",13
"EPI_ISL_3277592",2021-07-26,2021-08-08,"Mexico","Mexico City",13
"EPI_ISL_3277593",2021-07-27,2021-08-08,"Mexico","Mexico City",12
"EPI_ISL_3277594",2021-07-27,2021-08-08,"Mexico","Mexico City",12
"EPI_ISL_3277595",2021-07-27,2021-08-08,"Mexico","Mexico City",12
"EPI_ISL_3277596",2021-07-27,2021-08-08,"Mexico","Mexico City",12
"EPI_ISL_3277597",2021-07-27,2021-08-08,"Mexico","Mexico City",12
"EPI_ISL_3277598",2021-07-27,2021-08-08,"Mexico","Mexico City",12
"EPI_ISL_3277599",2021-07-28,2021-08-08,"Mexico","Mexico City",11
"EPI_ISL_3277600",2021-07-28,2021-08-08,"Mexico","Mexico City",11
"EPI_ISL_3277548",2021-07-23,2021-08-08,"Mexico","Mexico City",16
"EPI_ISL_3277549",2021-07-23,2021-08-08,"Mexico","Mexico City",16
"EPI_ISL_3277550",2021-07-23,2021-08-08,"Mexico","Mexico City",16
"EPI_ISL_522984",2020-08-06,2020-08-26,"Mexico","Mexico City",20
"EPI_ISL_3503481",2021-08-04,2021-08-19,"Mexico","Mexico City",15
"EPI_ISL_3503526",2021-08-01,2021-08-19,"Mexico","Mexico City",18
"EPI_ISL_3503564",2021-08-04,2021-08-19,"Mexico","Mexico City",15
"EPI_ISL_3503507",2021-08-01,2021-08-19,"Mexico","Mexico City",18
"EPI_ISL_3503465",2021-08-04,2021-08-19,"Mexico","Mexico City",15
"EPI_ISL_3503464",2021-08-01,2021-08-19,"Mexico","Mexico City",18
"EPI_ISL_3503679",2021-08-03,2021-08-19,"Mexico","Mexico City",16
"EPI_ISL_3503553",2021-08-04,2021-08-19,"Mexico","Mexico City",15
"EPI_ISL_3503555",2021-08-01,2021-08-19,"Mexico","Mexico City",18
"EPI_ISL_3503441",2021-08-01,2021-08-19,"Mexico","Mexico City",18
"EPI_ISL_3503682",2021-07-30,2021-08-19,"Mexico","Mexico City",20
"EPI_ISL_3503519",2021-07-31,2021-08-19,"Mexico","Mexico City",19
"EPI_ISL_3503683",2021-08-01,2021-08-19,"Mexico","Mexico City",18
"EPI_ISL_3503470",2021-07-30,2021-08-19,"Mexico","Mexico City",20
"EPI_ISL_3503684",2021-08-01,2021-08-19,"Mexico","Mexico City",18
"EPI_ISL_3503510",2021-08-01,2021-08-19,"Mexico","Mexico City",18
"EPI_ISL_3503412",2021-07-30,2021-08-19,"Mexico","Mexico City",20
"EPI_ISL_3503536",2021-08-02,2021-08-19,"Mexico","Mexico City",17
"EPI_ISL_3503559",2021-08-01,2021-08-19,"Mexico","Mexico City",18
"EPI_ISL_3503455",2021-07-30,2021-08-19,"Mexico","Mexico City",20
"EPI_ISL_3503413",2021-08-03,2021-08-19,"Mexico","Mexico City",16
"EPI_ISL_3503500",2021-08-01,2021-08-19,"Mexico","Mexico City",18
"EPI_ISL_3503549",2021-08-03,2021-08-19,"Mexico","Mexico City",16
"EPI_ISL_3503476",2021-08-04,2021-08-19,"Mexico","Mexico City",15
"EPI_ISL_3573684",2021-08-01,2021-08-23,"Mexico","Mexico City",22
"EPI_ISL_3503407",2021-08-03,2021-08-19,"Mexico","Mexico City",16
"EPI_ISL_3503688",2021-08-03,2021-08-19,"Mexico","Mexico City",16
"EPI_ISL_3503546",2021-08-05,2021-08-19,"Mexico","Mexico City",14
"EPI_ISL_3503516",2021-08-01,2021-08-19,"Mexico","Mexico City",18
"EPI_ISL_3503460",2021-08-03,2021-08-19,"Mexico","Mexico City",16
"EPI_ISL_3503689",2021-08-04,2021-08-19,"Mexico","Mexico City",15
"EPI_ISL_3503445",2021-07-28,2021-08-19,"Mexico","Mexico City",22
"EPI_ISL_3503442",2021-07-23,2021-08-19,"Mexico","Mexico City",27
"EPI_ISL_3503581",2021-07-23,2021-08-19,"Mexico","Mexico City",27
"EPI_ISL_3503588",2021-07-23,2021-08-19,"Mexico","Mexico City",27
"EPI_ISL_3503569",2021-07-22,2021-08-19,"Mexico","Mexico City",28
"EPI_ISL_3503573",2021-07-22,2021-08-19,"Mexico","Mexico City",28
"EPI_ISL_3503577",2021-07-22,2021-08-19,"Mexico","Mexico City",28
"EPI_ISL_3503692",2021-08-03,2021-08-19,"Mexico","Mexico City",16
"EPI_ISL_3503458",2021-08-03,2021-08-19,"Mexico","Mexico City",16
"EPI_ISL_3503529",2021-08-03,2021-08-19,"Mexico","Mexico City",16
"EPI_ISL_3503595",2021-08-03,2021-08-19,"Mexico","Mexico City",16
"EPI_ISL_3503693",2021-08-03,2021-08-19,"Mexico","Mexico City",16
"EPI_ISL_3503447",2021-08-03,2021-08-19,"Mexico","Mexico City",16
"EPI_ISL_3503456",2021-08-04,2021-08-19,"Mexico","Mexico City",15
"EPI_ISL_3503602",2021-08-04,2021-08-19,"Mexico","Mexico City",15
"EPI_ISL_3503493",2021-08-04,2021-08-19,"Mexico","Mexico City",15
"EPI_ISL_3503544",2021-08-04,2021-08-19,"Mexico","Mexico City",15
"EPI_ISL_3503520",2021-08-04,2021-08-19,"Mexico","Mexico City",15
"EPI_ISL_3503410",2021-08-04,2021-08-19,"Mexico","Mexico City",15
"EPI_ISL_3503586",2021-08-04,2021-08-19,"Mexico","Mexico City",15
"EPI_ISL_3503547",2021-08-04,2021-08-19,"Mexico","Mexico City",15
"EPI_ISL_3573682",2021-08-05,2021-08-23,"Mexico","Mexico City",18
"EPI_ISL_3503409",2021-08-05,2021-08-19,"Mexico","Mexico City",14
"EPI_ISL_3503694",2021-08-05,2021-08-19,"Mexico","Mexico City",14
"EPI_ISL_3503398",2021-08-05,2021-08-19,"Mexico","Mexico City",14
"EPI_ISL_3503487",2021-08-05,2021-08-19,"Mexico","Mexico City",14
"EPI_ISL_3503578",2021-08-05,2021-08-19,"Mexico","Mexico City",14
"EPI_ISL_3503425",2021-08-05,2021-08-19,"Mexico","Mexico City",14
"EPI_ISL_3503435",2021-07-30,2021-08-19,"Mexico","Mexico City",20
"EPI_ISL_3503503",2021-07-23,2021-08-19,"Mexico","Mexico City",27
"EPI_ISL_3503525",2021-07-31,2021-08-19,"Mexico","Mexico City",19
"EPI_ISL_3503488",2021-07-29,2021-08-19,"Mexico","Mexico City",21
"EPI_ISL_3503599",2021-07-26,2021-08-19,"Mexico","Mexico City",24
"EPI_ISL_3503483",2021-07-26,2021-08-19,"Mexico","Mexico City",24
"EPI_ISL_3503479",2021-07-26,2021-08-19,"Mexico","Mexico City",24
"EPI_ISL_3503461",2021-07-26,2021-08-19,"Mexico","Mexico City",24
"EPI_ISL_3503450",2021-07-26,2021-08-19,"Mexico","Mexico City",24
"EPI_ISL_3503531",2021-07-27,2021-08-19,"Mexico","Mexico City",23
"EPI_ISL_3503480",2021-07-27,2021-08-19,"Mexico","Mexico City",23
"EPI_ISL_3503722",2021-08-02,2021-08-19,"Mexico","Mexico City",17
"EPI_ISL_3503723",2021-08-02,2021-08-19,"Mexico","Mexico City",17
"EPI_ISL_3503645",2021-07-30,2021-08-19,"Mexico","Mexico City",20
"EPI_ISL_3503646",2021-07-30,2021-08-19,"Mexico","Mexico City",20
"EPI_ISL_3503523",2021-07-31,2021-08-19,"Mexico","Mexico City",19
"EPI_ISL_3503647",2021-08-02,2021-08-19,"Mexico","Mexico City",17
"EPI_ISL_3503648",2021-08-02,2021-08-19,"Mexico","Mexico City",17
"EPI_ISL_3503607",2021-08-02,2021-08-19,"Mexico","Mexico City",17
"EPI_ISL_3503417",2021-08-02,2021-08-19,"Mexico","Mexico City",17
"EPI_ISL_3503567",2021-08-02,2021-08-19,"Mexico","Mexico City",17
"EPI_ISL_3503649",2021-08-02,2021-08-19,"Mexico","Mexico City",17
"EPI_ISL_3503650",2021-08-02,2021-08-19,"Mexico","Mexico City",17
"EPI_ISL_3503651",2021-08-02,2021-08-19,"Mexico","Mexico City",17
"EPI_ISL_3503506",2021-08-02,2021-08-19,"Mexico","Mexico City",17
"EPI_ISL_3503652",2021-08-02,2021-08-19,"Mexico","Mexico City",17
"EPI_ISL_3503653",2021-08-02,2021-08-19,"Mexico","Mexico City",17
"EPI_ISL_3503600",2021-08-02,2021-08-19,"Mexico","Mexico City",17
"EPI_ISL_3503654",2021-08-02,2021-08-19,"Mexico","Mexico City",17
"EPI_ISL_3503655",2021-08-02,2021-08-19,"Mexico","Mexico City",17
"EPI_ISL_3503656",2021-08-02,2021-08-19,"Mexico","Mexico City",17
"EPI_ISL_3503657",2021-08-03,2021-08-19,"Mexico","Mexico City",16
"EPI_ISL_3503658",2021-08-03,2021-08-19,"Mexico","Mexico City",16
"EPI_ISL_3503661",2021-08-03,2021-08-19,"Mexico","Mexico City",16
"EPI_ISL_3503662",2021-08-03,2021-08-19,"Mexico","Mexico City",16
"EPI_ISL_3503663",2021-08-03,2021-08-19,"Mexico","Mexico City",16
"EPI_ISL_3503664",2021-08-03,2021-08-19,"Mexico","Mexico City",16
"EPI_ISL_3503665",2021-08-03,2021-08-19,"Mexico","Mexico City",16
"EPI_ISL_3503667",2021-08-03,2021-08-19,"Mexico","Mexico City",16
"EPI_ISL_3503668",2021-08-03,2021-08-19,"Mexico","Mexico City",16
"EPI_ISL_3503669",2021-08-03,2021-08-19,"Mexico","Mexico City",16
"EPI_ISL_3503670",2021-08-03,2021-08-19,"Mexico","Mexico City",16
"EPI_ISL_3503537",2021-08-03,2021-08-19,"Mexico","Mexico City",16
"EPI_ISL_3503671",2021-08-02,2021-08-19,"Mexico","Mexico City",17
"EPI_ISL_3503672",2021-08-02,2021-08-19,"Mexico","Mexico City",17
"EPI_ISL_3573694",2021-08-02,2021-08-23,"Mexico","Mexico City",21
"EPI_ISL_3503397",2021-08-02,2021-08-19,"Mexico","Mexico City",17
"EPI_ISL_3503473",2021-08-02,2021-08-19,"Mexico","Mexico City",17
"EPI_ISL_3503673",2021-08-03,2021-08-19,"Mexico","Mexico City",16
"EPI_ISL_3503674",2021-08-03,2021-08-19,"Mexico","Mexico City",16
"EPI_ISL_3503675",2021-08-03,2021-08-19,"Mexico","Mexico City",16
"EPI_ISL_3503392",2021-08-01,2021-08-19,"Mexico","Mexico City",18
"EPI_ISL_522985",2020-08-05,2020-08-26,"Mexico","Mexico City",21
"EPI_ISL_3548021",2021-08-07,2021-08-21,"Mexico","Mexico City",14
"EPI_ISL_3548029",2021-08-09,2021-08-21,"Mexico","Mexico City",12
"EPI_ISL_3548113",2021-08-05,2021-08-21,"Mexico","Mexico City",16
"EPI_ISL_3548116",2021-08-07,2021-08-21,"Mexico","Mexico City",14
"EPI_ISL_3548117",2021-08-07,2021-08-21,"Mexico","Mexico City",14
"EPI_ISL_3548119",2021-08-10,2021-08-21,"Mexico","Mexico City",11
"EPI_ISL_3548030",2021-08-09,2021-08-21,"Mexico","Mexico City",12
"EPI_ISL_3548120",2021-08-05,2021-08-21,"Mexico","Mexico City",16
"EPI_ISL_3548121",2021-08-05,2021-08-21,"Mexico","Mexico City",16
"EPI_ISL_3548123",2021-08-07,2021-08-21,"Mexico","Mexico City",14
"EPI_ISL_3548124",2021-08-07,2021-08-21,"Mexico","Mexico City",14
"EPI_ISL_3548125",2021-08-08,2021-08-21,"Mexico","Mexico City",13
"EPI_ISL_3548128",2021-08-05,2021-08-21,"Mexico","Mexico City",16
"EPI_ISL_3548129",2021-08-05,2021-08-21,"Mexico","Mexico City",16
"EPI_ISL_3548031",2021-08-09,2021-08-21,"Mexico","Mexico City",12
"EPI_ISL_3548130",2021-08-07,2021-08-21,"Mexico","Mexico City",14
"EPI_ISL_3548131",2021-08-07,2021-08-21,"Mexico","Mexico City",14
"EPI_ISL_3548135",2021-08-05,2021-08-21,"Mexico","Mexico City",16
"EPI_ISL_3548136",2021-08-05,2021-08-21,"Mexico","Mexico City",16
"EPI_ISL_3548138",2021-08-07,2021-08-21,"Mexico","Mexico City",14
"EPI_ISL_3548032",2021-08-09,2021-08-21,"Mexico","Mexico City",12
"EPI_ISL_3548139",2021-08-07,2021-08-21,"Mexico","Mexico City",14
"EPI_ISL_3548140",2021-08-08,2021-08-21,"Mexico","Mexico City",13
"EPI_ISL_3548143",2021-08-05,2021-08-21,"Mexico","Mexico City",16
"EPI_ISL_3548145",2021-08-06,2021-08-21,"Mexico","Mexico City",15
"EPI_ISL_3548146",2021-08-07,2021-08-21,"Mexico","Mexico City",14
"EPI_ISL_3548147",2021-08-08,2021-08-21,"Mexico","Mexico City",13
"EPI_ISL_3548033",2021-08-09,2021-08-21,"Mexico","Mexico City",12
"EPI_ISL_3548151",2021-08-05,2021-08-21,"Mexico","Mexico City",16
"EPI_ISL_3548155",2021-08-08,2021-08-21,"Mexico","Mexico City",13
"EPI_ISL_3548156",2021-08-08,2021-08-21,"Mexico","Mexico City",13
"EPI_ISL_3548159",2021-08-05,2021-08-21,"Mexico","Mexico City",16
"EPI_ISL_3548160",2021-08-06,2021-08-21,"Mexico","Mexico City",15
"EPI_ISL_3548162",2021-08-07,2021-08-21,"Mexico","Mexico City",14
"EPI_ISL_3548163",2021-08-08,2021-08-21,"Mexico","Mexico City",13
"EPI_ISL_3743216",2021-08-08,2021-08-27,"Mexico","Mexico City",19
"EPI_ISL_3548165",2021-08-05,2021-08-21,"Mexico","Mexico City",16
"EPI_ISL_3548166",2021-08-06,2021-08-21,"Mexico","Mexico City",15
"EPI_ISL_3548035",2021-08-09,2021-08-21,"Mexico","Mexico City",12
"EPI_ISL_3548168",2021-08-07,2021-08-21,"Mexico","Mexico City",14
"EPI_ISL_3548169",2021-08-08,2021-08-21,"Mexico","Mexico City",13
"EPI_ISL_3548170",2021-08-08,2021-08-21,"Mexico","Mexico City",13
"EPI_ISL_3548171",2021-08-10,2021-08-21,"Mexico","Mexico City",11
"EPI_ISL_3548172",2021-08-10,2021-08-21,"Mexico","Mexico City",11
"EPI_ISL_3548174",2021-08-06,2021-08-21,"Mexico","Mexico City",15
"EPI_ISL_3548036",2021-08-09,2021-08-21,"Mexico","Mexico City",12
"EPI_ISL_3548177",2021-08-08,2021-08-21,"Mexico","Mexico City",13
"EPI_ISL_3548178",2021-08-08,2021-08-21,"Mexico","Mexico City",13
"EPI_ISL_3548179",2021-08-10,2021-08-21,"Mexico","Mexico City",11
"EPI_ISL_3548182",2021-08-06,2021-08-21,"Mexico","Mexico City",15
"EPI_ISL_3548184",2021-08-07,2021-08-21,"Mexico","Mexico City",14
"EPI_ISL_3548185",2021-08-08,2021-08-21,"Mexico","Mexico City",13
"EPI_ISL_3548186",2021-08-08,2021-08-21,"Mexico","Mexico City",13
"EPI_ISL_3548037",2021-08-09,2021-08-21,"Mexico","Mexico City",12
"EPI_ISL_3548187",2021-08-10,2021-08-21,"Mexico","Mexico City",11
"EPI_ISL_3548190",2021-08-06,2021-08-21,"Mexico","Mexico City",15
"EPI_ISL_3548192",2021-08-07,2021-08-21,"Mexico","Mexico City",14
"EPI_ISL_3548193",2021-08-08,2021-08-21,"Mexico","Mexico City",13
"EPI_ISL_3548195",2021-08-10,2021-08-21,"Mexico","Mexico City",11
"EPI_ISL_3548038",2021-08-09,2021-08-21,"Mexico","Mexico City",12
"EPI_ISL_3548022",2021-08-07,2021-08-21,"Mexico","Mexico City",14
"EPI_ISL_3548039",2021-08-09,2021-08-21,"Mexico","Mexico City",12
"EPI_ISL_3548040",2021-08-09,2021-08-21,"Mexico","Mexico City",12
"EPI_ISL_3548041",2021-08-09,2021-08-21,"Mexico","Mexico City",12
"EPI_ISL_3548042",2021-08-09,2021-08-21,"Mexico","Mexico City",12
"EPI_ISL_3548043",2021-08-09,2021-08-21,"Mexico","Mexico City",12
"EPI_ISL_3548044",2021-08-09,2021-08-21,"Mexico","Mexico City",12
"EPI_ISL_3548045",2021-08-09,2021-08-21,"Mexico","Mexico City",12
"EPI_ISL_3548046",2021-08-09,2021-08-21,"Mexico","Mexico City",12
"EPI_ISL_3548047",2021-08-09,2021-08-21,"Mexico","Mexico City",12
"EPI_ISL_3548048",2021-08-09,2021-08-21,"Mexico","Mexico City",12
"EPI_ISL_3548023",2021-08-09,2021-08-21,"Mexico","Mexico City",12
"EPI_ISL_3548049",2021-08-09,2021-08-21,"Mexico","Mexico City",12
"EPI_ISL_3548051",2021-08-09,2021-08-21,"Mexico","Mexico City",12
"EPI_ISL_3548052",2021-08-09,2021-08-21,"Mexico","Mexico City",12
"EPI_ISL_3548327",2021-08-13,2021-08-21,"Mexico","Mexico City",8
"EPI_ISL_3548328",2021-08-13,2021-08-21,"Mexico","Mexico City",8
"EPI_ISL_3548329",2021-08-13,2021-08-21,"Mexico","Mexico City",8
"EPI_ISL_3548330",2021-08-13,2021-08-21,"Mexico","Mexico City",8
"EPI_ISL_3548053",2021-08-10,2021-08-21,"Mexico","Mexico City",11
"EPI_ISL_3548331",2021-08-13,2021-08-21,"Mexico","Mexico City",8
"EPI_ISL_3548332",2021-08-13,2021-08-21,"Mexico","Mexico City",8
"EPI_ISL_3548333",2021-08-13,2021-08-21,"Mexico","Mexico City",8
"EPI_ISL_3548334",2021-08-13,2021-08-21,"Mexico","Mexico City",8
"EPI_ISL_3548335",2021-08-13,2021-08-21,"Mexico","Mexico City",8
"EPI_ISL_3548337",2021-08-12,2021-08-21,"Mexico","Mexico City",9
"EPI_ISL_3548338",2021-08-12,2021-08-21,"Mexico","Mexico City",9
"EPI_ISL_3548339",2021-08-12,2021-08-21,"Mexico","Mexico City",9
"EPI_ISL_3548340",2021-08-12,2021-08-21,"Mexico","Mexico City",9
"EPI_ISL_3548054",2021-08-10,2021-08-21,"Mexico","Mexico City",11
"EPI_ISL_3548341",2021-08-12,2021-08-21,"Mexico","Mexico City",9
"EPI_ISL_3548342",2021-08-12,2021-08-21,"Mexico","Mexico City",9
"EPI_ISL_3548343",2021-08-12,2021-08-21,"Mexico","Mexico City",9
"EPI_ISL_3548344",2021-08-12,2021-08-21,"Mexico","Mexico City",9
"EPI_ISL_3548345",2021-08-12,2021-08-21,"Mexico","Mexico City",9
"EPI_ISL_3548346",2021-08-12,2021-08-21,"Mexico","Mexico City",9
"EPI_ISL_3548347",2021-08-12,2021-08-21,"Mexico","Mexico City",9
"EPI_ISL_3548348",2021-08-13,2021-08-21,"Mexico","Mexico City",8
"EPI_ISL_3548349",2021-08-13,2021-08-21,"Mexico","Mexico City",8
"EPI_ISL_3548350",2021-08-13,2021-08-21,"Mexico","Mexico City",8
"EPI_ISL_3548351",2021-08-13,2021-08-21,"Mexico","Mexico City",8
"EPI_ISL_3548352",2021-08-13,2021-08-21,"Mexico","Mexico City",8
"EPI_ISL_3548353",2021-08-13,2021-08-21,"Mexico","Mexico City",8
"EPI_ISL_3548354",2021-08-13,2021-08-21,"Mexico","Mexico City",8
"EPI_ISL_3548355",2021-08-13,2021-08-21,"Mexico","Mexico City",8
"EPI_ISL_3548356",2021-08-13,2021-08-21,"Mexico","Mexico City",8
"EPI_ISL_3548357",2021-08-13,2021-08-21,"Mexico","Mexico City",8
"EPI_ISL_3548055",2021-08-10,2021-08-21,"Mexico","Mexico City",11
"EPI_ISL_3548358",2021-08-13,2021-08-21,"Mexico","Mexico City",8
"EPI_ISL_3548359",2021-08-13,2021-08-21,"Mexico","Mexico City",8
"EPI_ISL_3548360",2021-08-13,2021-08-21,"Mexico","Mexico City",8
"EPI_ISL_3548361",2021-08-13,2021-08-21,"Mexico","Mexico City",8
"EPI_ISL_3548362",2021-08-13,2021-08-21,"Mexico","Mexico City",8
"EPI_ISL_3548363",2021-08-13,2021-08-21,"Mexico","Mexico City",8
"EPI_ISL_3548056",2021-08-10,2021-08-21,"Mexico","Mexico City",11
"EPI_ISL_3548057",2021-08-10,2021-08-21,"Mexico","Mexico City",11
"EPI_ISL_3548024",2021-08-09,2021-08-21,"Mexico","Mexico City",12
"EPI_ISL_3548058",2021-08-10,2021-08-21,"Mexico","Mexico City",11
"EPI_ISL_3548059",2021-08-10,2021-08-21,"Mexico","Mexico City",11
"EPI_ISL_3548060",2021-08-10,2021-08-21,"Mexico","Mexico City",11
"EPI_ISL_3548061",2021-08-10,2021-08-21,"Mexico","Mexico City",11
"EPI_ISL_3548062",2021-08-10,2021-08-21,"Mexico","Mexico City",11
"EPI_ISL_3548063",2021-08-10,2021-08-21,"Mexico","Mexico City",11
"EPI_ISL_3548064",2021-08-10,2021-08-21,"Mexico","Mexico City",11
"EPI_ISL_3548066",2021-08-10,2021-08-21,"Mexico","Mexico City",11
"EPI_ISL_3548067",2021-08-10,2021-08-21,"Mexico","Mexico City",11
"EPI_ISL_3548025",2021-08-09,2021-08-21,"Mexico","Mexico City",12
"EPI_ISL_3548068",2021-08-10,2021-08-21,"Mexico","Mexico City",11
"EPI_ISL_3548069",2021-08-10,2021-08-21,"Mexico","Mexico City",11
"EPI_ISL_3548070",2021-08-10,2021-08-21,"Mexico","Mexico City",11
"EPI_ISL_3548072",2021-08-10,2021-08-21,"Mexico","Mexico City",11
"EPI_ISL_3548073",2021-08-10,2021-08-21,"Mexico","Mexico City",11
"EPI_ISL_3548074",2021-08-10,2021-08-21,"Mexico","Mexico City",11
"EPI_ISL_3548075",2021-08-10,2021-08-21,"Mexico","Mexico City",11
"EPI_ISL_3743219",2021-08-03,2021-08-27,"Mexico","Mexico City",24
"EPI_ISL_3548026",2021-08-09,2021-08-21,"Mexico","Mexico City",12
"EPI_ISL_3743210",2021-07-22,2021-08-27,"Mexico","Mexico City",36
"EPI_ISL_3548076",2021-08-05,2021-08-21,"Mexico","Mexico City",16
"EPI_ISL_3548077",2021-08-11,2021-08-21,"Mexico","Mexico City",10
"EPI_ISL_3548079",2021-08-11,2021-08-21,"Mexico","Mexico City",10
"EPI_ISL_3548080",2021-08-11,2021-08-21,"Mexico","Mexico City",10
"EPI_ISL_3548081",2021-08-11,2021-08-21,"Mexico","Mexico City",10
"EPI_ISL_3548082",2021-08-05,2021-08-21,"Mexico","Mexico City",16
"EPI_ISL_3548027",2021-08-09,2021-08-21,"Mexico","Mexico City",12
"EPI_ISL_3548083",2021-08-05,2021-08-21,"Mexico","Mexico City",16
"EPI_ISL_3548084",2021-08-11,2021-08-21,"Mexico","Mexico City",10
"EPI_ISL_3548085",2021-08-11,2021-08-21,"Mexico","Mexico City",10
"EPI_ISL_3548086",2021-08-10,2021-08-21,"Mexico","Mexico City",11
"EPI_ISL_3548087",2021-08-10,2021-08-21,"Mexico","Mexico City",11
"EPI_ISL_3548088",2021-08-10,2021-08-21,"Mexico","Mexico City",11
"EPI_ISL_3548089",2021-08-10,2021-08-21,"Mexico","Mexico City",11
"EPI_ISL_3548028",2021-08-09,2021-08-21,"Mexico","Mexico City",12
"EPI_ISL_3548092",2021-08-09,2021-08-21,"Mexico","Mexico City",12
"EPI_ISL_3548093",2021-08-07,2021-08-21,"Mexico","Mexico City",14
"EPI_ISL_3548094",2021-08-04,2021-08-21,"Mexico","Mexico City",17
"EPI_ISL_3548095",2021-08-11,2021-08-21,"Mexico","Mexico City",10
"EPI_ISL_3548096",2021-08-09,2021-08-21,"Mexico","Mexico City",12
"EPI_ISL_3548099",2021-08-07,2021-08-21,"Mexico","Mexico City",14
"EPI_ISL_3548100",2021-08-09,2021-08-21,"Mexico","Mexico City",12
"EPI_ISL_3548101",2021-08-12,2021-08-21,"Mexico","Mexico City",9
"EPI_ISL_3548102",2021-08-12,2021-08-21,"Mexico","Mexico City",9
"EPI_ISL_3548103",2021-08-12,2021-08-21,"Mexico","Mexico City",9
"EPI_ISL_3548104",2021-08-12,2021-08-21,"Mexico","Mexico City",9
"EPI_ISL_3548106",2021-08-05,2021-08-21,"Mexico","Mexico City",16
"EPI_ISL_3548107",2021-08-05,2021-08-21,"Mexico","Mexico City",16
"EPI_ISL_3548108",2021-08-06,2021-08-21,"Mexico","Mexico City",15
"EPI_ISL_3548109",2021-08-07,2021-08-21,"Mexico","Mexico City",14
"EPI_ISL_3548110",2021-08-07,2021-08-21,"Mexico","Mexico City",14
"EPI_ISL_522986",2020-08-06,2020-08-26,"Mexico","Mexico City",20
"EPI_ISL_3721941",2021-08-17,2021-08-27,"Mexico","Mexico City",10
"EPI_ISL_3721631",2021-08-17,2021-08-27,"Mexico","Mexico City",10
"EPI_ISL_3721778",2021-08-17,2021-08-27,"Mexico","Mexico City",10
"EPI_ISL_3721831",2021-08-17,2021-08-27,"Mexico","Mexico City",10
"EPI_ISL_3721753",2021-08-17,2021-08-27,"Mexico","Mexico City",10
"EPI_ISL_3721761",2021-08-17,2021-08-27,"Mexico","Mexico City",10
"EPI_ISL_3721632",2021-08-17,2021-08-27,"Mexico","Mexico City",10
"EPI_ISL_3721633",2021-08-17,2021-08-27,"Mexico","Mexico City",10
"EPI_ISL_3721965",2021-08-17,2021-08-27,"Mexico","Mexico City",10
"EPI_ISL_3721731",2021-08-17,2021-08-27,"Mexico","Mexico City",10
"EPI_ISL_3721751",2021-08-17,2021-08-27,"Mexico","Mexico City",10
"EPI_ISL_3721634",2021-08-17,2021-08-27,"Mexico","Mexico City",10
"EPI_ISL_3721837",2021-08-17,2021-08-27,"Mexico","Mexico City",10
"EPI_ISL_3721954",2021-08-17,2021-08-27,"Mexico","Mexico City",10
"EPI_ISL_3721635",2021-08-17,2021-08-27,"Mexico","Mexico City",10
"EPI_ISL_3721636",2021-08-17,2021-08-27,"Mexico","Mexico City",10
"EPI_ISL_3721935",2021-08-17,2021-08-27,"Mexico","Mexico City",10
"EPI_ISL_3721754",2021-08-17,2021-08-27,"Mexico","Mexico City",10
"EPI_ISL_3721827",2021-08-17,2021-08-27,"Mexico","Mexico City",10
"EPI_ISL_3721813",2021-08-17,2021-08-27,"Mexico","Mexico City",10
"EPI_ISL_3721749",2021-08-17,2021-08-27,"Mexico","Mexico City",10
"EPI_ISL_3721849",2021-08-17,2021-08-27,"Mexico","Mexico City",10
"EPI_ISL_3721923",2021-08-17,2021-08-27,"Mexico","Mexico City",10
"EPI_ISL_3721901",2021-08-17,2021-08-27,"Mexico","Mexico City",10
"EPI_ISL_3721780",2021-08-17,2021-08-27,"Mexico","Mexico City",10
"EPI_ISL_3721637",2021-08-17,2021-08-27,"Mexico","Mexico City",10
"EPI_ISL_3721638",2021-08-17,2021-08-27,"Mexico","Mexico City",10
"EPI_ISL_3721958",2021-08-17,2021-08-27,"Mexico","Mexico City",10
"EPI_ISL_3721639",2021-08-17,2021-08-27,"Mexico","Mexico City",10
"EPI_ISL_3721640",2021-08-17,2021-08-27,"Mexico","Mexico City",10
"EPI_ISL_3721641",2021-08-17,2021-08-27,"Mexico","Mexico City",10
"EPI_ISL_3721804",2021-08-13,2021-08-27,"Mexico","Mexico City",14
"EPI_ISL_3721894",2021-08-14,2021-08-27,"Mexico","Mexico City",13
"EPI_ISL_3721656",2021-08-15,2021-08-27,"Mexico","Mexico City",12
"EPI_ISL_3721662",2021-08-14,2021-08-27,"Mexico","Mexico City",13
"EPI_ISL_3721668",2021-08-12,2021-08-27,"Mexico","Mexico City",15
"EPI_ISL_3721832",2021-08-12,2021-08-27,"Mexico","Mexico City",15
